timestamp,open,high,low,close,volume
2018-01-01,1171.4774561393313,1295.105715340418,1111.6573307194503,1245.9036865234375,13962850
2018-02-01,1251.038159879952,1324.9159838334624,1061.9068072157274,1088.925537109375,4606454
2018-03-01,1089.7233174952414,1188.825352594601,1056.7723487373603,1066.194091796875,1617617
2018-04-01,1075.8649534201825,1160.2612064400214,1066.7922585528015,1135.2862548828125,531164
2018-05-01,1135.2862663906362,1198.3965493255478,1052.6348879312561,1076.911865234375,595958
2018-06-01,1087.7293337155581,1087.7293337155581,877.4615582467193,908.3187866210938,540749
2018-07-01,937.1820159514988,1059.7136038673068,884.3409022861483,970.8806762695312,456664
2018-08-01,972.077041579058,1021.9271462754199,896.4544570955483,981.3989868164062,337795
2018-09-01,972.0770310677703,1124.5186739217309,910.4124765660348,924.52001953125,586097
2018-10-01,915.2479324978964,941.1699872309523,823.8228272881827,858.6182250976562,110791
2018-11-01,867.2921873537936,922.226981017303,829.0571187105782,916.7434692382812,89884
2018-12-01,916.743423353081,948.0991513086764,842.5664433869032,902.3367309570312,160583
2019-01-01,907.4712820125142,947.6504526311757,725.5184070991112,740.1244506835938,268955
2019-02-01,740.7725727839576,757.7216087695932,620.1353166509039,672.6275024414062,611016
2019-03-01,670.4838833847291,828.010208403,670.4838833847291,814.15185546875,1382592
2019-04-01,825.966395453287,863.4038118449504,767.6916109937781,780.85205078125,609184
2019-05-01,780.852026560775,871.0807131061347,698.8984449535599,832.7459716796875,369410
2019-06-01,840.5225917214281,848.4487704311439,787.6316435259738,822.2774658203125,150469
2019-07-01,817.5417484114502,857.4218336998136,769.9348965984664,783.0953369140625,182463
2019-08-01,777.6616142319459,867.4416384225192,748.549141631289,823.5735473632812,381557
2019-09-01,823.5735805194593,1006.9721307630217,801.5896961717519,905.427490234375,359745
2019-10-01,905.4274567237396,1056.822197132457,858.6680351701214,1042.2659912109375,1034650
2019-11-01,1050.4913715429084,1051.8373001453488,961.3593522892442,1028.90625,741645
2019-12-01,1038.542451107134,1143.3952947285272,1001.3945743199171,1115.5843505859375,588202
2020-01-01,1118.430375106497,1632.708627945645,1107.9450903398736,1508.3331298828125,1916732
2020-02-01,1511.8781111149688,1692.624437476798,1312.807526874756,1369.2781982421875,1641427
2020-03-01,1380.063113861065,1493.8035063080422,983.6694308700206,1228.7254638671875,1707899
2020-04-01,1228.0,1348.0,920.9000244140625,1071.949951171875,2273645
2020-05-01,1071.949951171875,1261.0999755859375,1010.0,1245.8499755859375,1458945
2020-06-01,1290.0,1618.050048828125,1278.050048828125,1437.8499755859375,1878437
2020-07-01,1449.949951171875,1590.0,1426.550048828125,1482.5,1277413
2020-08-01,1490.0,1870.300048828125,1490.0,1733.5,3451606
2020-09-01,1730.0,2119.699951171875,1706.050048828125,2038.4000244140625,13672916
2020-10-01,2064.800048828125,2544.199951171875,1865.0,2180.39990234375,7266573
2020-11-01,2185.0,2467.0,2085.0,2399.60009765625,4455403
2020-12-01,2411.60009765625,2524.949951171875,2202.10009765625,2352.800048828125,2917531
2021-01-01,2365.25,2773.949951171875,2365.25,2579.75,4357568
2021-02-01,2619.89990234375,3315.0,2580.0,3232.699951171875,3497957
2021-03-01,3281.0,3662.0,2990.0,3315.85009765625,2463930
2021-04-01,3319.0,3389.39990234375,3000.0,3099.300048828125,1406341
2021-05-01,3090.0,3147.949951171875,2683.60009765625,2727.75,1775620
2021-06-01,2727.75,3030.0,2694.5,2926.199951171875,3008443
2021-07-01,2928.0,3097.0,2870.89990234375,2991.699951171875,1812952
2021-08-01,3000.0,3055.0,2710.75,2894.89990234375,791823
2021-09-01,2921.0,3310.0,2916.0,3263.699951171875,1791639
2021-10-01,3240.0,3788.64990234375,3175.550048828125,3305.75,1968917
2021-11-01,3207.0,3608.85009765625,2975.0,3029.449951171875,1280897
2021-12-01,3080.0,3545.64990234375,3029.0,3316.199951171875,1497689
2022-01-01,3314.0,3705.0,3033.0,3610.050048828125,1766147
2022-02-01,3651.0,3924.75,3089.0,3481.800048828125,2087379
2022-03-01,3481.800048828125,3823.050048828125,3338.0,3523.25,1594368
2022-04-01,3540.0,3794.64990234375,3441.800048828125,3709.699951171875,1131984
2022-05-01,3699.449951171875,4025.949951171875,2305.949951171875,2633.0,5200661
2022-06-01,2669.699951171875,2725.0,2040.0,2246.64990234375,2776707
2022-07-01,2251.0,2564.5,2251.0,2493.699951171875,1149101
2022-08-01,2493.699951171875,2580.0,2180.0,2264.550048828125,1614515
2022-09-01,2265.0,2390.699951171875,2142.0,2363.699951171875,1351316
2022-10-01,2354.699951171875,2400.0,1995.550048828125,2065.050048828125,1673504
2022-11-01,2075.39990234375,2088.699951171875,1920.0,1924.25,1334653
2022-12-01,1927.0,2092.0,1849.5999755859375,1891.300048828125,1770520
2023-01-01,1897.0,2073.25,1843.0,1912.25,1544350
2023-02-01,1911.0,1945.449951171875,1847.699951171875,1885.75,1157491
2023-03-01,1888.0,2087.0,1762.5,1824.5999755859375,1829868
2023-04-01,1826.0,1908.949951171875,1805.550048828125,1868.0999755859375,688071
2023-05-01,1868.0999755859375,2228.89990234375,1805.699951171875,2116.699951171875,6008451
2023-06-01,2126.699951171875,2457.85009765625,2065.39990234375,2256.199951171875,7256374
2023-07-01,2269.0,2525.949951171875,2171.0,2434.949951171875,3422490
2023-08-01,2435.0,2990.0,2336.89990234375,2899.75,6898274
2023-09-01,2991.0,3149.89990234375,2797.35009765625,2976.800048828125,2492405
2023-10-01,2976.800048828125,3080.0,2721.050048828125,2934.199951171875,3384028
2023-11-01,2920.0,3480.0,2876.0,3048.64990234375,3538198
2023-12-01,3080.0,3388.0,3013.300048828125,3135.39990234375,3106189
2024-01-01,3155.0,4614.2001953125,3074.0,4437.0498046875,4449345
2024-02-01,4390.0498046875,4597.5,3388.0,3682.60009765625,4400621
2024-03-01,3700.0,3785.0,2992.5,3657.699951171875,4845045
2024-04-01,3698.0,3939.0,3502.949951171875,3846.64990234375,2678226
2024-05-01,3846.64990234375,4147.9501953125,3493.0,3598.85009765625,2941048
2024-06-01,3745.0,4563.64990234375,3310.0,4521.75,4776168
2024-07-01,4521.75,4888.0,4030.64990234375,4334.5,3138222
2024-08-01,4335.0,4615.0,3964.0,4467.2998046875,3361148
2024-09-01,4500.0,5361.14990234375,4266.10009765625,4809.10009765625,9679835
2024-10-01,4800.0,7159.0,4703.7998046875,6040.25,28565579
2024-11-01,6045.25,6786.39990234375,5870.0,6064.9501953125,9668275
2024-12-01,6100.0,7977.0,5647.39990234375,7387.5498046875,20217923
