timestamp,open,high,low,close,volume
2019-08-01,825.0,934.7999877929688,691.0999755859375,889.6500244140625,5600278
2019-09-01,889.6500244140625,998.7999877929688,841.0499877929688,933.8499755859375,1214025
2019-10-01,922.0999755859375,1146.5,866.5999755859375,1076.1500244140625,1497268
2019-11-01,1120.0,1397.0,1101.0,1235.25,2037052
2019-12-01,1235.0,1262.0,1111.0,1194.0999755859375,613847
2020-01-01,1191.3499755859375,1200.0,945.0999755859375,1054.5,1009381
2020-02-01,1057.0,1188.0,988.6500244140625,1084.800048828125,3169148
2020-03-01,1101.0,1129.949951171875,484.1000061035156,587.4500122070312,1824097
2020-04-01,610.0,646.2999877929688,405.0,454.0,881987
2020-05-01,454.0,551.75,412.6000061035156,480.0,598890
2020-06-01,495.0,592.7999877929688,482.0,545.1500244140625,864568
2020-07-01,552.0,701.8499755859375,543.2000122070312,623.4000244140625,717539
2020-08-01,618.2000122070312,674.3499755859375,572.7000122070312,613.6500244140625,964600
2020-09-01,610.0999755859375,614.5499877929688,504.3500061035156,510.3999938964844,1472252
2020-10-01,513.5499877929688,624.9000244140625,510.0,538.9000244140625,1687845
2020-11-01,538.9000244140625,805.0,535.2000122070312,749.9500122070312,1361357
2020-12-01,764.9500122070312,782.0,625.0999755859375,750.6500244140625,1521297
2021-01-01,760.0,830.0,711.0499877929688,722.0499877929688,1206356
2021-02-01,733.9500122070312,795.0,625.0,625.6500244140625,1465181
2021-03-01,628.9000244140625,635.9000244140625,562.0,606.2000122070312,1484610
2021-04-01,615.0,641.9000244140625,479.79998779296875,599.2000122070312,1826263
2021-05-01,590.2000122070312,625.7999877929688,551.7000122070312,575.0499877929688,1539510
2021-06-01,579.7000122070312,820.0,561.0,660.6500244140625,15041963
2021-07-01,660.0,746.0,640.25,645.3499755859375,3208632
2021-08-01,651.0,664.4000244140625,588.5499877929688,629.6500244140625,2340211
2021-09-01,633.0,671.0,567.4500122070312,569.8499755859375,1632394
2021-10-01,569.8499755859375,582.0,502.1000061035156,510.29998779296875,1618628
2021-11-01,512.9000244140625,573.0,392.20001220703125,397.29998779296875,2804791
2021-12-01,398.0,515.0,393.0,460.70001220703125,9634991
2022-01-01,460.5,464.3500061035156,331.54998779296875,337.70001220703125,5054516
2022-02-01,343.0,459.95001220703125,333.3500061035156,370.75,19111101
2022-03-01,370.75,394.0,323.0,331.8999938964844,5612245
2022-04-01,333.0,483.3999938964844,332.95001220703125,463.20001220703125,10835371
2022-05-01,458.70001220703125,468.0,370.3500061035156,375.79998779296875,3117864
2022-06-01,377.79998779296875,436.75,286.6499938964844,410.1499938964844,14431523
2022-07-01,414.25,453.0,399.95001220703125,426.6499938964844,4234501
2022-08-01,427.0,566.6500244140625,399.04998779296875,551.7999877929688,5627422
2022-09-01,546.9000244140625,653.9500122070312,515.5999755859375,539.9000244140625,4969381
2022-10-01,545.0,620.0,516.5,613.2000122070312,743788
2022-11-01,620.0,635.0,519.4500122070312,552.1500244140625,801497
2022-12-01,559.9500122070312,643.9500122070312,495.3500061035156,588.0999755859375,1274237
2023-01-01,587.9500122070312,619.0,530.5,568.75,532012
2023-02-01,595.0,618.0,525.0,577.9000244140625,1497938
2023-03-01,574.75,593.5999755859375,470.0,532.8499755859375,972319
2023-04-01,542.5,605.4000244140625,528.0,597.25,468148
2023-05-01,597.25,721.0999755859375,597.25,717.9000244140625,4521851
2023-06-01,723.9000244140625,749.0,658.1500244140625,719.0999755859375,3120262
2023-07-01,719.0999755859375,863.9000244140625,689.8499755859375,819.9500122070312,6979251
2023-08-01,838.0,859.5,768.0,827.9500122070312,4158398
2023-09-01,837.0,848.0,739.0499877929688,834.4000244140625,2633155
2023-10-01,834.4000244140625,925.0,769.5499877929688,891.6500244140625,4700099
2023-11-01,894.0,1063.300048828125,862.3499755859375,1032.1500244140625,4861700
2023-12-01,1039.5,1135.550048828125,971.7000122070312,1128.699951171875,4260269
2024-01-01,1128.699951171875,1243.199951171875,1008.0,1046.0999755859375,4457331
2024-02-01,1069.0,1069.0,903.75,915.6500244140625,3503574
2024-03-01,920.0,944.0,786.3499755859375,840.5499877929688,4230904
2024-04-01,847.1500244140625,935.5999755859375,838.0,873.3499755859375,2966486
2024-05-01,873.3499755859375,890.0,750.0,756.3499755859375,2224249
2024-06-01,820.0,820.0,678.0499877929688,706.3499755859375,6456895
2024-07-01,711.4000244140625,750.0,642.0,670.9000244140625,4356188
2024-08-01,677.9500122070312,683.9500122070312,586.3499755859375,628.9000244140625,4500864
2024-09-01,633.2999877929688,636.2999877929688,583.2000122070312,585.2000122070312,3718628
2024-10-01,587.7999877929688,590.7000122070312,372.3999938964844,409.1499938964844,8954334
2024-11-01,416.70001220703125,421.0,362.1499938964844,396.25,4745522
2024-12-01,399.29998779296875,411.54998779296875,305.20001220703125,331.0,7453247
2025-01-01,331.0,519.6500244140625,292.6000061035156,326.70001220703125,54664400
2025-02-01,330.0,360.3500061035156,250.0,252.0500030517578,9553703
2025-03-01,254.60000610351562,277.70001220703125,230.1999969482422,235.0,10690835
2025-04-01,235.0,348.29998779296875,193.0,274.7799987792969,14478502
2025-05-01,274.7799987792969,305.8999938964844,244.0500030517578,289.8999938964844,4934211
2025-06-01,269.79998779296875,293.8999938964844,257.0,278.6000061035156,6322359
2025-07-01,279.5,305.8378601074219,265.6499938964844,270.20001220703125,9530401
2025-08-01,267.0,271.3999938964844,234.0,243.14999389648438,3146917
2025-09-01,244.39999389648438,279.79998779296875,244.16000366210938,250.5800018310547,5410471
2025-10-01,248.6999969482422,269.0,240.3000030517578,254.10000610351562,3011744
2025-11-01,251.5500030517578,286.95001220703125,232.0,265.0,13320422
2025-12-01,265.0,279.79998779296875,246.8000030517578,269.3500061035156,4307428
2026-01-01,274.70001220703125,274.79998779296875,245.60000610351562,247.89999389648438,921096
